StartPoint,EndPoint,Distance,net_length
65,97,320.00000000040006,0.0
65,98,330.0000000003001,0.0
65,99,339.9999999998101,0.0
65,100,349.9999999990901,0.0
66,50,160.00000000062005,0.0
66,51,149.99999999842004,0.0
66,52,140.00000000005002,0.0
66,53,130.00000000072,0.0
66,54,120.00000000110002,0.0
66,55,110.00000000020002,0.0
66,56,100.00000000058002,0.0
66,57,89.99999999968001,0.0
66,58,79.99999999983001,0.0
66,59,69.99999999998,0.0
66,60,60.00000000013,0.0
66,61,50.00000000003,0.0
66,62,39.99999999983,0.0
66,63,29.99999999933,0.0
66,64,20.00000000022,0.0
66,65,9.99999999962,0.0
66,67,9.99999999985,0.0
66,68,19.99999999995,0.0
66,69,30.00000000015,0.0
66,70,39.99999999937,0.0
66,71,50.00000000017,0.0
66,72,60.00000000013,0.0
66,73,70.00000000009,0.0
66,74,80.00000000069,0.0
66,75,90.00000000159,0.0
66,76,100.00000000019,0.0
66,77,110.00000000029,0.0
66,78,119.99999999962,0.0
66,79,130.00000000062,0.0
66,80,139.99999999938998,0.0
66,81,149.99999999999,0.0
66,82,159.99999999983999,0.0
66,83,170.00000000024,0.0
66,84,180.00000000064,0.0
66,85,190.00000000015,0.0
66,86,200.00000000055002,0.0
66,87,210.00000000045003,0.0
66,88,219.99999999984004,0.0
66,89,230.00000000004005,0.0
66,90,239.99999999994006,0.0
66,91,250.00000000084006,0.0
66,92,260.00000000124004,0.0
66,93,269.99999999860006,0.0
66,94,280.00000000100005,0.0
66,95,290.00000000028007,0.0
66,96,300.00000000078006,0.0
66,97,310.00000000078006,0.0
66,98,320.0000000006801,0.0
66,99,330.0000000001901,0.0
66,100,339.9999999994701,0.0
67,50,170.00000000047004,0.0
67,51,159.99999999827003,0.0
67,52,149.9999999999,0.0
67,53,140.00000000057003,0.0
67,54,130.00000000095002,0.0
67,55,120.00000000005002,0.0
67,56,110.00000000043002,0.0
67,57,99.99999999953002,0.0
67,58,89.99999999968001,0.0
67,59,79.99999999983001,0.0
67,60,69.99999999998,0.0
67,61,59.99999999988,0.0
67,62,49.99999999968,0.0
67,63,39.99999999918,0.0
67,64,30.00000000007,0.0
67,65,19.99999999947,0.0
67,66,9.99999999985,0.0
67,68,10.0000000001,0.0
67,69,20.0000000003,0.0
67,70,29.99999999952,0.0
67,71,40.00000000032,0.0
67,72,50.00000000028,0.0
67,73,60.00000000023999,0.0
67,74,70.00000000083999,0.0
67,75,80.00000000173999,0.0
67,76,90.00000000034,0.0
67,77,100.00000000044,0.0
67,78,109.99999999977,0.0
67,79,120.00000000077,0.0
67,80,129.99999999954,0.0
67,81,140.00000000014,0.0
67,82,149.99999999999,0.0
67,83,160.00000000039,0.0
67,84,170.00000000079,0.0
67,85,180.00000000030002,0.0
67,86,190.00000000070003,0.0
67,87,200.00000000060004,0.0
67,88,209.99999999999005,0.0
67,89,220.00000000019006,0.0
67,90,230.00000000009007,0.0
67,91,240.00000000099007,0.0
67,92,250.00000000139008,0.0
67,93,259.99999999875007,0.0
67,94,270.00000000115006,0.0
67,95,280.0000000004301,0.0
67,96,290.0000000009301,0.0
67,97,300.0000000009301,0.0
67,98,310.0000000008301,0.0
67,99,320.0000000003401,0.0
67,100,329.9999999996201,0.0
68,50,180.00000000057003,0.0
68,51,169.99999999837001,0.0
68,52,160.0,0.0
68,53,150.00000000067,0.0
68,54,140.00000000105,0.0
68,55,130.00000000015,0.0
68,56,120.00000000053002,0.0
68,57,109.99999999963002,0.0
68,58,99.99999999978002,0.0
68,59,89.99999999993001,0.0
68,60,80.00000000008001,0.0
68,61,69.99999999998,0.0
68,62,59.99999999978001,0.0
68,63,49.99999999928001,0.0
68,64,40.000000000170004,0.0
68,65,29.99999999957,0.0
68,66,19.99999999995,0.0
68,67,10.0000000001,0.0
68,69,10.0000000002,0.0
68,70,19.999999999419998,0.0
68,71,30.00000000022,0.0
68,72,40.000000000179995,0.0
68,73,50.00000000013999,0.0
68,74,60.00000000073999,0.0
68,75,70.00000000163999,0.0
68,76,80.00000000024,0.0
68,77,90.00000000034,0.0
68,78,99.99999999967,0.0
68,79,110.00000000067,0.0
68,80,119.99999999944,0.0
68,81,130.00000000004002,0.0
68,82,139.99999999989,0.0
68,83,150.00000000029002,0.0
68,84,160.00000000069002,0.0
68,85,170.00000000020003,0.0
68,86,180.00000000060004,0.0
68,87,190.00000000050005,0.0
68,88,199.99999999989006,0.0
68,89,210.00000000009007,0.0
68,90,219.99999999999008,0.0
68,91,230.00000000089008,0.0
68,92,240.0000000012901,0.0
68,93,249.99999999865008,0.0
68,94,260.00000000105007,0.0
68,95,270.0000000003301,0.0
68,96,280.0000000008301,0.0
68,97,290.0000000008301,0.0
68,98,300.0000000007301,0.0
68,99,310.0000000002401,0.0
68,100,319.9999999995201,0.0
69,50,190.00000000077006,0.0
69,51,179.99999999857005,0.0
69,52,170.00000000020003,0.0
69,53,160.00000000087002,0.0
69,54,150.00000000125002,0.0
69,55,140.00000000035,0.0
69,56,130.00000000073,0.0
69,57,119.99999999983001,0.0
69,58,109.99999999998,0.0
69,59,100.00000000013,0.0
69,60,90.00000000028,0.0
69,61,80.00000000018,0.0
69,62,69.99999999997999,0.0
69,63,59.999999999479996,0.0
69,64,50.000000000369994,0.0
69,65,39.99999999977,0.0
69,66,30.00000000015,0.0
69,67,20.0000000003,0.0
69,68,10.0000000002,0.0
69,70,9.99999999922,0.0
69,71,20.000000000020002,0.0
69,72,29.99999999998,0.0
69,73,39.99999999994,0.0
69,74,50.00000000054,0.0
69,75,60.00000000144,0.0
69,76,70.00000000004,0.0
69,77,80.00000000014,0.0
69,78,89.99999999947,0.0
69,79,100.00000000047001,0.0
69,80,109.99999999924,0.0
69,81,119.99999999984,0.0
69,82,129.99999999969,0.0
69,83,140.00000000009,0.0
69,84,150.00000000049002,0.0
69,85,160.00000000000003,0.0
69,86,170.00000000040004,0.0
69,87,180.00000000030005,0.0
69,88,189.99999999969006,0.0
69,89,199.99999999989006,0.0
69,90,209.99999999979008,0.0
69,91,220.00000000069008,0.0
69,92,230.0000000010901,0.0
69,93,239.99999999845008,0.0
69,94,250.0000000008501,0.0
69,95,260.0000000001301,0.0
69,96,270.0000000006301,0.0
69,97,280.0000000006301,0.0
69,98,290.0000000005301,0.0
69,99,300.00000000004013,0.0
69,100,309.99999999932015,0.0
70,50,199.99999999999005,0.0
70,51,189.99999999779004,0.0
70,52,179.99999999942003,0.0
70,53,170.00000000009,0.0
70,54,160.00000000047,0.0
70,55,149.99999999957,0.0
70,56,139.99999999995,0.0
70,57,129.99999999905,0.0
70,58,119.99999999920001,0.0
70,59,109.99999999935001,0.0
70,60,99.9999999995,0.0
70,61,89.9999999994,0.0
70,62,79.9999999992,0.0
70,63,69.9999999987,0.0
70,64,59.99999999959,0.0
70,65,49.999999998990006,0.0
70,66,39.999999999370004,0.0
70,67,29.99999999952,0.0
70,68,19.999999999419998,0.0
70,69,9.99999999922,0.0
70,71,10.0000000008,0.0
70,72,20.00000000076,0.0
70,73,30.00000000072,0.0
70,74,40.000000001320004,0.0
70,75,50.000000002220006,0.0
70,76,60.00000000082001,0.0
70,77,70.00000000092001,0.0
70,78,80.00000000025001,0.0
70,79,90.00000000125002,0.0
70,80,100.00000000002001,0.0
70,81,110.00000000062,0.0
70,82,120.00000000047001,0.0
70,83,130.00000000087002,0.0
70,84,140.00000000127002,0.0
70,85,150.00000000078003,0.0
70,86,160.00000000118004,0.0
70,87,170.00000000108005,0.0
70,88,180.00000000047007,0.0
70,89,190.00000000067007,0.0
70,90,200.00000000057008,0.0
70,91,210.00000000147008,0.0
70,92,220.0000000018701,0.0
70,93,229.99999999923008,0.0
70,94,240.0000000016301,0.0
70,95,250.0000000009101,0.0
70,96,260.0000000014101,0.0
70,97,270.0000000014101,0.0
70,98,280.0000000013101,0.0
70,99,290.00000000082014,0.0
70,100,300.00000000010016,0.0
71,50,210.00000000079,0.0
71,51,199.99999999859,0.0
71,52,190.00000000021998,0.0
71,53,180.00000000089,0.0
71,54,170.00000000127,0.0
71,55,160.00000000037,0.0
71,56,150.00000000075,0.0
71,57,139.99999999985,0.0
71,58,130.0,0.0
71,59,120.00000000015001,0.0
71,60,110.0000000003,0.0
71,61,100.0000000002,0.0
71,62,90.0,0.0
71,63,79.9999999995,0.0
71,64,70.00000000039,0.0
71,65,59.999999999790006,0.0
71,66,50.000000000170004,0.0
71,67,40.00000000032,0.0
71,68,30.000000000220002,0.0
71,69,20.000000000020002,0.0
71,70,10.0000000008,0.0
71,72,9.99999999996,0.0
71,73,19.99999999992,0.0
71,74,30.00000000052,0.0
71,75,40.00000000142,0.0
71,76,50.000000000019995,0.0
71,77,60.00000000012,0.0
71,78,69.99999999945,0.0
71,79,80.00000000045,0.0
71,80,89.99999999922,0.0
71,81,99.99999999981999,0.0
71,82,109.99999999967,0.0
71,83,120.00000000007,0.0
71,84,130.00000000047,0.0
71,85,139.99999999998002,0.0
71,86,150.00000000038003,0.0
71,87,160.00000000028004,0.0
71,88,169.99999999967005,0.0
71,89,179.99999999987006,0.0
71,90,189.99999999977007,0.0
71,91,200.00000000067007,0.0
71,92,210.00000000107008,0.0
71,93,219.99999999843007,0.0
71,94,230.00000000083008,0.0
71,95,240.00000000011008,0.0
71,96,250.00000000061007,0.0
71,97,260.00000000061004,0.0
71,98,270.00000000051006,0.0
71,99,280.00000000002007,0.0
71,100,289.9999999993001,0.0
72,50,220.00000000075,0.0
72,51,209.99999999854998,0.0
72,52,200.00000000017997,0.0
72,53,190.00000000084998,0.0
72,54,180.00000000122998,0.0
72,55,170.00000000032998,0.0
72,56,160.00000000070997,0.0
72,57,149.99999999980997,0.0
72,58,139.99999999995998,0.0
72,59,130.00000000011,0.0
72,60,120.00000000026,0.0
72,61,110.00000000016,0.0
72,62,99.99999999996,0.0
72,63,89.99999999946,0.0
72,64,80.00000000035,0.0
72,65,69.99999999975,0.0
72,66,60.00000000013,0.0
72,67,50.00000000028,0.0
72,68,40.000000000179995,0.0
72,69,29.999999999979998,0.0
72,70,20.00000000076,0.0
72,71,9.99999999996,0.0
72,73,9.99999999996,0.0
72,74,20.00000000056,0.0
72,75,30.000000001460002,0.0
72,76,40.00000000006,0.0
72,77,50.00000000016,0.0
72,78,59.99999999949,0.0
72,79,70.00000000049,0.0
72,80,79.99999999926001,0.0
72,81,89.99999999986001,0.0
72,82,99.99999999971001,0.0
72,83,110.00000000011002,0.0
72,84,120.00000000051003,0.0
72,85,130.00000000002004,0.0
72,86,140.00000000042004,0.0
72,87,150.00000000032006,0.0
72,88,159.99999999971007,0.0
72,89,169.99999999991007,0.0
72,90,179.9999999998101,0.0
72,91,190.0000000007101,0.0
72,92,200.0000000011101,0.0
72,93,209.9999999984701,0.0
72,94,220.0000000008701,0.0
72,95,230.0000000001501,0.0
72,96,240.0000000006501,0.0
72,97,250.0000000006501,0.0
72,98,260.0000000005501,0.0
72,99,270.0000000000601,0.0
72,100,279.9999999993401,0.0
73,50,230.00000000071003,0.0
73,51,219.99999999851002,0.0
73,52,210.00000000014,0.0
73,53,200.00000000081,0.0
73,54,190.00000000119,0.0
73,55,180.00000000029,0.0
73,56,170.00000000066998,0.0
73,57,159.99999999976998,0.0
73,58,149.99999999992,0.0
73,59,140.00000000007,0.0
73,60,130.00000000022,0.0
73,61,120.00000000012001,0.0
73,62,109.99999999992,0.0
73,63,99.99999999942001,0.0
73,64,90.00000000031001,0.0
73,65,79.99999999971001,0.0
73,66,70.00000000009001,0.0
73,67,60.00000000024001,0.0
73,68,50.000000000140005,0.0
73,69,39.99999999994,0.0
73,70,30.00000000072,0.0
73,71,19.99999999992,0.0
73,72,9.99999999996,0.0
73,74,10.0000000006,0.0
73,75,20.0000000015,0.0
73,76,30.0000000001,0.0
73,77,40.0000000002,0.0
73,78,49.99999999953,0.0
73,79,60.000000000529994,0.0
73,80,69.9999999993,0.0
73,81,79.9999999999,0.0
73,82,89.99999999975,0.0
73,83,100.00000000015001,0.0
73,84,110.00000000055002,0.0
73,85,120.00000000006001,0.0
73,86,130.00000000046,0.0
73,87,140.00000000036002,0.0
73,88,149.99999999975003,0.0
73,89,159.99999999995003,0.0
73,90,169.99999999985005,0.0
73,91,180.00000000075005,0.0
73,92,190.00000000115006,0.0
73,93,199.99999999851005,0.0
73,94,210.00000000091006,0.0
73,95,220.00000000019006,0.0
73,96,230.00000000069005,0.0
73,97,240.00000000069005,0.0
73,98,250.00000000059006,0.0
73,99,260.00000000010004,0.0
73,100,269.99999999938007,0.0
74,50,240.00000000131,0.0
74,51,229.99999999911,0.0
74,52,220.00000000074,0.0
74,53,210.00000000140997,0.0
74,54,200.00000000178997,0.0
74,55,190.00000000088997,0.0
74,56,180.00000000126997,0.0
74,57,170.00000000036997,0.0
74,58,160.00000000051998,0.0
74,59,150.00000000066998,0.0
74,60,140.00000000082,0.0
74,61,130.00000000072,0.0
74,62,120.00000000052,0.0
74,63,110.00000000002001,0.0
74,64,100.00000000091,0.0
74,65,90.00000000031001,0.0
74,66,80.00000000069001,0.0
74,67,70.00000000084,0.0
74,68,60.00000000074,0.0
74,69,50.000000000540005,0.0
74,70,40.000000001320004,0.0
74,71,30.00000000052,0.0
74,72,20.00000000056,0.0
74,73,10.0000000006,0.0
74,75,10.0000000009,0.0
74,76,19.999999999499998,0.0
74,77,29.9999999996,0.0
74,78,39.99999999893,0.0
74,79,49.99999999993,0.0
74,80,59.9999999987,0.0
74,81,69.9999999993,0.0
74,82,79.99999999915,0.0
74,83,89.99999999955,0.0
74,84,99.99999999995,0.0
74,85,109.99999999946,0.0
74,86,119.99999999986,0.0
74,87,129.99999999976,0.0
74,88,139.99999999915002,0.0
74,89,149.99999999935002,0.0
74,90,159.99999999925004,0.0
74,91,170.00000000015004,0.0
74,92,180.00000000055005,0.0
74,93,189.99999999791004,0.0
74,94,200.00000000031002,0.0
74,95,209.99999999959002,0.0
74,96,220.00000000009,0.0
74,97,230.00000000009,0.0
74,98,239.99999999999002,0.0
74,99,249.99999999950003,0.0
74,100,259.99999999878,0.0
75,50,250.00000000221002,0.0
75,51,240.00000000001,0.0
75,52,230.00000000164,0.0
75,53,220.00000000230997,0.0
75,54,210.00000000268997,0.0
75,55,200.00000000178997,0.0
75,56,190.00000000216997,0.0
75,57,180.00000000126997,0.0
75,58,170.00000000141998,0.0
75,59,160.00000000157,0.0
75,60,150.00000000172,0.0
75,61,140.00000000162,0.0
75,62,130.00000000142,0.0
75,63,120.00000000092001,0.0
75,64,110.00000000181001,0.0
75,65,100.00000000121001,0.0
75,66,90.00000000159001,0.0
75,67,80.00000000174,0.0
75,68,70.00000000164,0.0
75,69,60.00000000144,0.0
75,70,50.00000000222,0.0
75,71,40.00000000142,0.0
75,72,30.00000000146,0.0
75,73,20.0000000015,0.0
75,74,10.0000000009,0.0
75,76,9.9999999986,0.0
75,77,19.999999998699998,0.0
75,78,29.99999999803,0.0
75,79,39.999999999029995,0.0
75,80,49.999999997799996,0.0
75,81,59.9999999984,0.0
75,82,69.99999999825,0.0
75,83,79.99999999865,0.0
75,84,89.99999999905,0.0
75,85,99.99999999856,0.0
75,86,109.99999999895999,0.0
75,87,119.99999999885999,0.0
75,88,129.99999999825,0.0
75,89,139.99999999845,0.0
75,90,149.99999999835,0.0
75,91,159.99999999925,0.0
75,92,169.99999999965002,0.0
75,93,179.99999999701,0.0
75,94,189.99999999941002,0.0
75,95,199.99999999869001,0.0
75,96,209.99999999919,0.0
75,97,219.99999999919,0.0
75,98,229.99999999909002,0.0
75,99,239.99999999860003,0.0
75,100,249.99999999788002,0.0
76,50,260.00000000080996,0.0
76,51,249.99999999860995,0.0
76,52,240.00000000023994,0.0
76,53,230.00000000090995,0.0
76,54,220.00000000128995,0.0
76,55,210.00000000038995,0.0
76,56,200.00000000076994,0.0
76,57,189.99999999986994,0.0
76,58,180.00000000001995,0.0
76,59,170.00000000016996,0.0
76,60,160.00000000031997,0.0
76,61,150.00000000021998,0.0
76,62,140.00000000001998,0.0
76,63,129.99999999951999,0.0
76,64,120.00000000041,0.0
76,65,109.99999999981,0.0
76,66,100.00000000019,0.0
76,67,90.00000000034,0.0
76,68,80.00000000024,0.0
76,69,70.00000000003999,0.0
76,70,60.000000000819995,0.0
76,71,50.000000000019995,0.0
76,72,40.00000000006,0.0
76,73,30.0000000001,0.0
76,74,19.999999999499998,0.0
76,75,9.9999999986,0.0
76,77,10.0000000001,0.0
76,78,19.999999999430003,0.0
76,79,30.000000000430003,0.0
76,80,39.9999999992,0.0
76,81,49.999999999799996,0.0
76,82,59.99999999965,0.0
76,83,70.00000000005,0.0
76,84,80.00000000045,0.0
76,85,89.99999999996,0.0
76,86,100.00000000035999,0.0
76,87,110.00000000025999,0.0
76,88,119.99999999964999,0.0
76,89,129.99999999985,0.0
76,90,139.99999999975,0.0
76,91,150.00000000065,0.0
76,92,160.00000000105,0.0
76,93,169.99999999841,0.0
76,94,180.00000000081002,0.0
76,95,190.00000000009,0.0
76,96,200.00000000059,0.0
76,97,210.00000000059,0.0
76,98,220.00000000049002,0.0
76,99,230.00000000000003,0.0
76,100,239.99999999928002,0.0
77,50,270.00000000091,0.0
77,51,259.99999999871,0.0
77,52,250.00000000033998,0.0
77,53,240.00000000100997,0.0
77,54,230.00000000138996,0.0
77,55,220.00000000048996,0.0
77,56,210.00000000086996,0.0
77,57,199.99999999996996,0.0
77,58,190.00000000011997,0.0
77,59,180.00000000026998,0.0
77,60,170.00000000042,0.0
77,61,160.00000000032,0.0
77,62,150.00000000012,0.0
77,63,139.99999999962,0.0
77,64,130.00000000051,0.0
77,65,119.99999999991,0.0
77,66,110.00000000029,0.0
77,67,100.00000000044,0.0
77,68,90.00000000034,0.0
77,69,80.00000000013999,0.0
77,70,70.00000000092,0.0
77,71,60.00000000012,0.0
77,72,50.00000000016,0.0
77,73,40.000000000200004,0.0
77,74,29.9999999996,0.0
77,75,19.999999998699998,0.0
77,76,10.0000000001,0.0
77,78,9.99999999933,0.0
77,79,20.00000000033,0.0
77,80,29.9999999991,0.0
77,81,39.9999999997,0.0
77,82,49.99999999955,0.0
77,83,59.99999999995,0.0
77,84,70.00000000035,0.0
77,85,79.99999999986,0.0
77,86,90.00000000026,0.0
77,87,100.00000000016,0.0
77,88,109.99999999955,0.0
77,89,119.99999999975,0.0
77,90,129.99999999965002,0.0
77,91,140.00000000055002,0.0
77,92,150.00000000095002,0.0
77,93,159.99999999831002,0.0
77,94,170.00000000071003,0.0
77,95,179.99999999999002,0.0
77,96,190.00000000049002,0.0
77,97,200.00000000049002,0.0
77,98,210.00000000039003,0.0
77,99,219.99999999990004,0.0
77,100,229.99999999918003,0.0
78,50,280.00000000024,0.0
78,51,269.99999999804,0.0
78,52,259.99999999966997,0.0
78,53,250.00000000033998,0.0
78,54,240.00000000071998,0.0
78,55,229.99999999981998,0.0
78,56,220.00000000019998,0.0
78,57,209.99999999929997,0.0
78,58,199.99999999944998,0.0
78,59,189.9999999996,0.0
78,60,179.99999999975,0.0
78,61,169.99999999965002,0.0
78,62,159.99999999945,0.0
78,63,149.99999999895002,0.0
78,64,139.99999999984,0.0
78,65,129.99999999924,0.0
78,66,119.99999999962,0.0
78,67,109.99999999977,0.0
78,68,99.99999999967,0.0
78,69,89.99999999946999,0.0
78,70,80.00000000025,0.0
78,71,69.99999999945,0.0
78,72,59.99999999949,0.0
78,73,49.999999999530004,0.0
78,74,39.99999999893,0.0
78,75,29.999999998030003,0.0
78,76,19.999999999430003,0.0
78,77,9.99999999933,0.0
78,79,10.000000001,0.0
78,80,19.99999999977,0.0
78,81,30.00000000037,0.0
78,82,40.00000000022,0.0
78,83,50.00000000062,0.0
78,84,60.00000000102,0.0
78,85,70.00000000053,0.0
78,86,80.00000000092999,0.0
78,87,90.00000000082998,0.0
78,88,100.00000000021998,0.0
78,89,110.00000000041999,0.0
78,90,120.00000000031999,0.0
78,91,130.00000000121997,0.0
78,92,140.00000000161998,0.0
78,93,149.99999999897997,0.0
78,94,160.00000000138,0.0
78,95,170.00000000065998,0.0
78,96,180.00000000115998,0.0
78,97,190.00000000115998,0.0
78,98,200.00000000106,0.0
78,99,210.00000000057,0.0
78,100,219.99999999985,0.0
79,50,290.00000000124,0.0
79,51,279.99999999903997,0.0
79,52,270.00000000066996,0.0
79,53,260.00000000133997,0.0
79,54,250.00000000171997,0.0
79,55,240.00000000081997,0.0
79,56,230.00000000119996,0.0
79,57,220.00000000029996,0.0
79,58,210.00000000044997,0.0
79,59,200.00000000059998,0.0
79,60,190.00000000075,0.0
79,61,180.00000000065,0.0
79,62,170.00000000045,0.0
79,63,159.99999999995,0.0
79,64,150.00000000084,0.0
79,65,140.00000000024,0.0
79,66,130.00000000062,0.0
79,67,120.00000000076999,0.0
79,68,110.00000000066998,0.0
79,69,100.00000000046998,0.0
79,70,90.00000000124999,0.0
79,71,80.00000000044999,0.0
79,72,70.00000000048999,0.0
79,73,60.000000000529994,0.0
79,74,49.99999999993,0.0
79,75,39.999999999029995,0.0
79,76,30.00000000043,0.0
79,77,20.00000000033,0.0
79,78,10.000000001,0.0
79,80,9.99999999877,0.0
79,81,19.99999999937,0.0
79,82,29.99999999922,0.0
79,83,39.99999999962,0.0
79,84,50.00000000002,0.0
79,85,59.999999999530004,0.0
79,86,69.99999999993,0.0
79,87,79.99999999983,0.0
79,88,89.99999999922,0.0
79,89,99.99999999942,0.0
79,90,109.99999999932,0.0
79,91,120.00000000022,0.0
79,92,130.00000000062,0.0
79,93,139.99999999797998,0.0
79,94,150.00000000038,0.0
79,95,159.99999999966,0.0
79,96,170.00000000016,0.0
79,97,180.00000000016,0.0
79,98,190.00000000006,0.0
79,99,199.99999999957,0.0
79,100,209.99999999885,0.0
80,50,300.00000000000995,0.0
80,51,289.99999999780994,0.0
80,52,279.9999999994399,0.0
80,53,270.00000000010994,0.0
80,54,260.00000000048993,0.0
80,55,249.99999999958996,0.0
80,56,239.99999999996996,0.0
80,57,229.99999999906996,0.0
80,58,219.99999999921997,0.0
80,59,209.99999999936998,0.0
80,60,199.99999999951999,0.0
80,61,189.99999999942,0.0
80,62,179.99999999922,0.0
80,63,169.99999999872,0.0
80,64,159.99999999961,0.0
80,65,149.99999999901,0.0
80,66,139.99999999938998,0.0
80,67,129.99999999954,0.0
80,68,119.99999999943999,0.0
80,69,109.99999999923999,0.0
80,70,100.00000000002,0.0
80,71,89.99999999922,0.0
80,72,79.99999999926,0.0
80,73,69.9999999993,0.0
80,74,59.999999998700005,0.0
80,75,49.9999999978,0.0
80,76,39.9999999992,0.0
80,77,29.9999999991,0.0
80,78,19.99999999977,0.0
80,79,9.99999999877,0.0
80,81,10.0000000006,0.0
80,82,20.00000000045,0.0
80,83,30.00000000085,0.0
80,84,40.00000000125,0.0
80,85,50.000000000760004,0.0
80,86,60.000000001160004,0.0
80,87,70.00000000106,0.0
80,88,80.00000000045,0.0
80,89,90.00000000065,0.0
80,90,100.00000000055,0.0
80,91,110.00000000145,0.0
80,92,120.00000000185,0.0
80,93,129.99999999921,0.0
80,94,140.00000000160998,0.0
80,95,150.00000000088997,0.0
80,96,160.00000000138996,0.0
80,97,170.00000000138996,0.0
80,98,180.00000000128998,0.0
80,99,190.0000000008,0.0
80,100,200.00000000007998,0.0
81,50,310.00000000060993,0.0
81,51,299.9999999984099,0.0
81,52,290.0000000000399,0.0
81,53,280.0000000007099,0.0
81,54,270.0000000010899,0.0
81,55,260.0000000001899,0.0
81,56,250.00000000056994,0.0
81,57,239.99999999966994,0.0
81,58,229.99999999981995,0.0
81,59,219.99999999996996,0.0
81,60,210.00000000011997,0.0
81,61,200.00000000001998,0.0
81,62,189.99999999981998,0.0
81,63,179.99999999931998,0.0
81,64,170.00000000020998,0.0
81,65,159.99999999960997,0.0
81,66,149.99999999998997,0.0
81,67,140.00000000013998,0.0
81,68,130.00000000004,0.0
81,69,119.99999999983999,0.0
81,70,110.00000000061999,0.0
81,71,99.99999999981999,0.0
81,72,89.99999999986,0.0
81,73,79.9999999999,0.0
81,74,69.9999999993,0.0
81,75,59.9999999984,0.0
81,76,49.9999999998,0.0
81,77,39.9999999997,0.0
81,78,30.00000000037,0.0
81,79,19.99999999937,0.0
81,80,10.0000000006,0.0
81,82,9.99999999985,0.0
81,83,20.00000000025,0.0
81,84,30.00000000065,0.0
81,85,40.00000000016,0.0
81,86,50.00000000056,0.0
81,87,60.00000000046,0.0
81,88,69.99999999985,0.0
81,89,80.00000000005001,0.0
81,90,89.99999999995,0.0
81,91,100.00000000085001,0.0
81,92,110.00000000125002,0.0
81,93,119.99999999861001,0.0
81,94,130.00000000101,0.0
81,95,140.00000000029,0.0
81,96,150.00000000078998,0.0
81,97,160.00000000078998,0.0
81,98,170.00000000069,0.0
81,99,180.0000000002,0.0
81,100,189.99999999948,0.0
82,50,320.00000000046,0.0
82,51,309.99999999825997,0.0
82,52,299.99999999988995,0.0
82,53,290.00000000055996,0.0
82,54,280.00000000093996,0.0
82,55,270.00000000003996,0.0
82,56,260.00000000041996,0.0
82,57,249.99999999951996,0.0
82,58,239.99999999966997,0.0
82,59,229.99999999981998,0.0
82,60,219.99999999997,0.0
82,61,209.99999999987,0.0
82,62,199.99999999967,0.0
82,63,189.99999999917,0.0
82,64,180.00000000006,0.0
82,65,169.99999999946,0.0
82,66,159.99999999983999,0.0
82,67,149.99999999999,0.0
82,68,139.99999999989,0.0
82,69,129.99999999969,0.0
82,70,120.00000000047,0.0
82,71,109.99999999967,0.0
82,72,99.99999999971,0.0
82,73,89.99999999975,0.0
82,74,79.99999999915,0.0
82,75,69.99999999825,0.0
82,76,59.99999999965,0.0
82,77,49.99999999955,0.0
82,78,40.00000000022,0.0
82,79,29.99999999922,0.0
82,80,20.00000000045,0.0
82,81,9.99999999985,0.0
82,83,10.0000000004,0.0
82,84,20.0000000008,0.0
82,85,30.000000000310003,0.0
82,86,40.00000000071,0.0
82,87,50.00000000061,0.0
82,88,60.0,0.0
82,89,70.0000000002,0.0
82,90,80.0000000001,0.0
82,91,90.000000001,0.0
82,92,100.0000000014,0.0
82,93,109.99999999875999,0.0
82,94,120.00000000115999,0.0
82,95,130.00000000044,0.0
82,96,140.00000000094,0.0
82,97,150.00000000094,0.0
82,98,160.00000000084,0.0
82,99,170.00000000035,0.0
82,100,179.99999999963,0.0
83,50,330.00000000086,0.0
83,51,319.99999999866,0.0
83,52,310.00000000028996,0.0
83,53,300.00000000096,0.0
83,54,290.00000000133997,0.0
83,55,280.00000000043997,0.0
83,56,270.00000000081997,0.0
83,57,259.99999999991996,0.0
83,58,250.00000000006995,0.0
83,59,240.00000000021996,0.0
83,60,230.00000000036997,0.0
83,61,220.00000000026998,0.0
83,62,210.00000000006997,0.0
83,63,199.99999999956998,0.0
83,64,190.00000000045998,0.0
83,65,179.99999999985997,0.0
83,66,170.00000000023996,0.0
83,67,160.00000000038997,0.0
83,68,150.00000000029,0.0
83,69,140.00000000008998,0.0
83,70,130.00000000087,0.0
83,71,120.00000000007,0.0
83,72,110.00000000011,0.0
83,73,100.00000000015001,0.0
83,74,89.99999999955001,0.0
83,75,79.99999999865001,0.0
83,76,70.00000000005001,0.0
83,77,59.999999999950006,0.0
83,78,50.000000000620005,0.0
83,79,39.99999999962,0.0
83,80,30.00000000085,0.0
83,81,20.00000000025,0.0
83,82,10.0000000004,0.0
83,84,10.0000000004,0.0
83,85,19.999999999910003,0.0
83,86,30.000000000310003,0.0
83,87,40.00000000021,0.0
83,88,49.9999999996,0.0
83,89,59.999999999799996,0.0
83,90,69.9999999997,0.0
83,91,80.0000000006,0.0
83,92,90.00000000099999,0.0
83,93,99.99999999835998,0.0
83,94,110.00000000075998,0.0
83,95,120.00000000003999,0.0
83,96,130.00000000053998,0.0
83,97,140.00000000053998,0.0
