Id,XX,YY
8403,620773.21327600000,1191805.07653000000
8404,620780.37442200000,1191798.09671000000
8405,620787.53556700000,1191791.11688000000
8406,620794.69671200000,1191784.13705000000
8407,620801.85785800000,1191777.15722000000
8408,620809.01900300000,1191770.17739000000
8409,620816.18014900000,1191763.19757000000
8410,620823.34129400000,1191756.21774000000
8411,620830.57657500000,1191749.31635000000
8412,620837.94891000000,1191742.55997000000
8413,620845.32124400000,1191735.80359000000
8414,620852.69357900000,1191729.04721000000
8415,620860.06591400000,1191722.29083000000
8416,620867.43824800000,1191715.53444000000
8417,620874.81058300000,1191708.77806000000
8418,620882.18291800000,1191702.02168000000
8419,620889.55525200000,1191695.26530000000
8420,620896.92758700000,1191688.50892000000
8421,620904.29992200000,1191681.75254000000
8422,620911.67225600000,1191674.99616000000
8423,620919.04459100000,1191668.23978000000
8424,620926.41692600000,1191661.48340000000
8425,620933.93641200000,1191654.90624000000
8426,620941.99865100000,1191648.99014000000
8427,620950.06089000000,1191643.07403000000
8428,620958.12312900000,1191637.15793000000
8429,620966.18536800000,1191631.24182000000
8430,620974.24760700000,1191625.32572000000
8431,620982.30984600000,1191619.40961000000
8432,620990.37208600000,1191613.49351000000
8433,620998.43432500000,1191607.57740000000
8434,621006.49656400000,1191601.66130000000
8435,621014.55880300000,1191595.74519000000
8436,621022.62104200000,1191589.82909000000
8437,621030.68328100000,1191583.91298000000
8438,621038.74552000000,1191577.99688000000
8439,621046.80776000000,1191572.08077000000
8440,621054.86999900000,1191566.16466000000
8441,621062.82524800000,1191560.10919000000
8442,621070.62359000000,1191553.84933000000
8443,621078.42193300000,1191547.58947000000
8444,621086.22027500000,1191541.32961000000
8445,621094.01861800000,1191535.06975000000
8446,621102.01266300000,1191529.09742000000
8447,621110.30179300000,1191523.56048000000
8448,621118.08150400000,1191517.27748000000
8449,621125.86121500000,1191510.99448000000
8450,621133.64092600000,1191504.71148000000
8451,621141.42063800000,1191498.42848000000
8452,621149.20034900000,1191492.14548000000
8453,621156.98006000000,1191485.86248000000
8454,621164.75977100000,1191479.57948000000
8455,621172.53362700000,1191473.28957000000
8456,621180.00322100000,1191466.64088000000
8457,621187.47281600000,1191459.99218000000
8458,621194.94241000000,1191453.34348000000
8459,621202.41200500000,1191446.69479000000
8460,621209.88159900000,1191440.04609000000
8461,621217.35119400000,1191433.39740000000
8462,621224.82078800000,1191426.74870000000
8463,621232.29038300000,1191420.10000000000
8464,621239.75997800000,1191413.45131000000
8465,621247.22957200000,1191406.80261000000
8466,621254.69916700000,1191400.15392000000
8467,621262.16876100000,1191393.50522000000
8468,621269.63835600000,1191386.85652000000
8469,621277.26823600000,1191380.43790000000
8470,621286.09320700000,1191375.73473000000
8471,621294.91817800000,1191371.03155000000
8472,621303.97200000000,1191366.80563000000
8473,621313.16460400000,1191362.86913000000
8474,621321.66139800000,1191357.69953000000
8475,621329.78342100000,1191351.86577000000
8476,621337.90544400000,1191346.03201000000
8477,621346.02746700000,1191340.19825000000
8478,621354.14949000000,1191334.36449000000
8479,621362.27151300000,1191328.53073000000
8480,621370.39353600000,1191322.69697000000
8481,621378.51555900000,1191316.86322000000
8482,621386.63758200000,1191311.02946000000
8483,621394.75960500000,1191305.19570000000
8484,621397.78589100000,1191295.95001000000
8485,621400.08606500000,1191286.21815000000
8486,621404.59111200000,1191278.31490000000
8487,621413.72964600000,1191274.25446000000
8488,621422.86818100000,1191270.19402000000
8489,621432.00671500000,1191266.13358000000
8490,621440.37495300000,1191260.94182000000
8491,621447.50203400000,1191253.92721000000
8492,621454.62911600000,1191246.91261000000
8493,621461.75619800000,1191239.89800000000
8494,621468.88327900000,1191232.88339000000
8495,621476.01036100000,1191225.86879000000
8496,621483.13744200000,1191218.85418000000
8497,621490.26452400000,1191211.83957000000
8498,621497.52173900000,1191204.98105000000
8499,621505.70395300000,1191199.23202000000
8500,621513.88616800000,1191193.48299000000
8501,621522.06838300000,1191187.73396000000
8502,621530.25059800000,1191181.98493000000
8503,621538.43281300000,1191176.23590000000
8504,621546.61502800000,1191170.48687000000
8505,621554.79724300000,1191164.73784000000
8506,621562.97945700000,1191158.98880000000
8507,621571.43928900000,1191153.73495000000
8508,621580.61262300000,1191149.75375000000
8509,621589.78595700000,1191145.77255000000
8510,621598.95929100000,1191141.79135000000
8511,621608.13262500000,1191137.81016000000
8512,621617.73145000000,1191135.04579000000
8513,621627.47555900000,1191132.79876000000
8514,621637.22178600000,1191130.56023000000
8515,621644.26794300000,1191135.62185000000
8516,621649.85817400000,1191143.88250000000
8517,621654.40362400000,1191152.78973000000
8518,621658.94907500000,1191161.69697000000
8519,621663.49452500000,1191170.60421000000
8520,621668.03997600000,1191179.51145000000
8521,621672.58542600000,1191188.41868000000
8522,621677.13087700000,1191197.32592000000
8523,621681.67632700000,1191206.23316000000
8524,621686.22177800000,1191215.14040000000
8525,621690.76722800000,1191224.04763000000
8526,621695.31267900000,1191232.95487000000
8527,621700.61210400000,1191241.01381000000
8528,621709.99113700000,1191244.48278000000
8529,621719.37017100000,1191247.95175000000
8530,621728.74920400000,1191251.42071000000
8531,621737.89579900000,1191255.33027000000
8532,621746.05401900000,1191261.11330000000
8533,621754.21223800000,1191266.89633000000
8534,621762.37044100000,1191272.67939000000
8535,621770.52865500000,1191278.46243000000
8536,621777.54620400000,1191285.14421000000
8537,621781.26011100000,1191294.42898000000
8538,621784.97401800000,1191303.71374000000
8539,621788.68792400000,1191312.99851000000
8540,621792.40183100000,1191322.28328000000
8541,621794.90352400000,1191331.79528000000
8542,621794.80451900000,1191341.79479000000
8543,621794.70551300000,1191351.79430000000
8544,621794.60650800000,1191361.79381000000
8545,621794.50750300000,1191371.79332000000
8546,621793.87207300000,1191381.70129000000
8547,621790.64943500000,1191391.16779000000
8548,621787.42679700000,1191400.63429000000
8549,621784.20415900000,1191410.10079000000
8550,621780.98152100000,1191419.56729000000
8551,621778.52393100000,1191429.01939000000
8552,621782.10040400000,1191438.35796000000
8553,621785.67687700000,1191447.69653000000
8554,621790.83396500000,1191456.10047000000
8555,621797.29338600000,1191463.73433000000
8556,621803.75280700000,1191471.36820000000
8557,621810.21222700000,1191479.00206000000
8558,621816.67164800000,1191486.63593000000
8559,621823.13106900000,1191494.26979000000
8560,621827.28670200000,1191502.96529000000
8561,621828.89345900000,1191512.83536000000
8562,621829.23255000000,1191522.58998000000
8563,621825.86918600000,1191532.00740000000
8564,621822.50582200000,1191541.42482000000
8565,621819.14245800000,1191550.84224000000
8566,621818.21188900000,1191560.45274000000
8567,621820.04762500000,1191570.28280000000
8568,621821.88336100000,1191580.11286000000
8569,621823.71909700000,1191589.94292000000
8570,621825.55483400000,1191599.77298000000
8571,621827.39057000000,1191609.60304000000
8572,621829.22630600000,1191619.43310000000
8573,621831.06204200000,1191629.26316000000
8574,621832.89777800000,1191639.09322000000
8575,621835.53606700000,1191648.73336000000
8576,621838.30066200000,1191658.34362000000
8577,621841.06525600000,1191667.95388000000
8578,621843.82985000000,1191677.56413000000
8579,621843.13436200000,1191687.07932000000
8580,621833.84959500000,1191690.79322000000
8581,621824.73028600000,1191694.87084000000
8582,621815.82986200000,1191699.42962000000
8583,621807.67250000000,1191704.44266000000
8584,621807.67250000000,1191714.44266000000
8585,621808.49455300000,1191724.40750000000
8586,621809.34855700000,1191734.37096000000
8587,621810.20256100000,1191744.33443000000
8588,621811.05656500000,1191754.29790000000
8589,621811.91056900000,1191764.26137000000
8590,621812.76457400000,1191774.22483000000
8591,621813.61857800000,1191784.18830000000
8592,621814.47258200000,1191794.15177000000
8593,621815.32658600000,1191804.11523000000
8594,621816.18059000000,1191814.07870000000
8595,621817.03459400000,1191824.04217000000
8596,621817.88859900000,1191834.00563000000
8597,621819.75609800000,1191843.75835000000
8598,621822.94493700000,1191853.23628000000
8599,621826.13377600000,1191862.71422000000
8600,621829.32261500000,1191872.19216000000
8601,621832.51145400000,1191881.67010000000
8602,621835.70029300000,1191891.14803000000
8603,621838.87102200000,1191900.63204000000
8604,621842.03331200000,1191910.11887000000
8605,621844.51694100000,1191919.73702000000
8606,621845.12189100000,1191929.71870000000
8607,621843.38556500000,1191939.35962000000
8608,621839.55944600000,1191948.49945000000
8609,621832.49562300000,1191955.57776000000
8610,621825.43180100000,1191962.65606000000
8611,621818.36797800000,1191969.73437000000
8612,621811.30415500000,1191976.81267000000
8613,621804.19904700000,1191983.84306000000
8614,621796.15417100000,1191989.78276000000
8615,621788.10929600000,1191995.72245000000
8616,621780.06442000000,1192001.66215000000
8617,621772.01954500000,1192007.60184000000
8618,621763.97466900000,1192013.54154000000
8619,621755.92979400000,1192019.48123000000
8620,621747.88491900000,1192025.42093000000
8621,621739.84004300000,1192031.36062000000
8622,621732.61847600000,1192037.86343000000
8623,621729.99981300000,1192047.51447000000
8624,621727.38115000000,1192057.16552000000
8625,621723.26542600000,1192066.19923000000
8626,621718.32033200000,1192074.89096000000
8627,621713.37523800000,1192083.58268000000
8628,621708.43014400000,1192092.27440000000
8629,621703.48505000000,1192100.96613000000
8630,621697.40054800000,1192108.89015000000
8631,621691.20213400000,1192116.73742000000
8632,621685.00372100000,1192124.58469000000
8633,621678.80530700000,1192132.43196000000
8634,621672.60689300000,1192140.27923000000
8635,621669.37827700000,1192149.71220000000
8636,621665.27930500000,1192158.83351000000
8637,621661.18033300000,1192167.95483000000
8638,621657.08136000000,1192177.07615000000
8639,621652.98238800000,1192186.19746000000
8640,621648.88341600000,1192195.31878000000
8641,621644.78444300000,1192204.44010000000
8642,621640.68547100000,1192213.56141000000
8643,621636.58649900000,1192222.68273000000
8644,621632.48752600000,1192231.80405000000
8645,621628.38855400000,1192240.92537000000
8646,621624.28958200000,1192250.04668000000
8647,621620.19060900000,1192259.16800000000
8648,621616.09163700000,1192268.28932000000
8649,621611.99266500000,1192277.41063000000
8650,621607.63098800000,1192286.40638000000
8651,621603.10721900000,1192295.32465000000
8652,621598.58345000000,1192304.24292000000
8653,621593.57828200000,1192312.88346000000
8654,621588.12222900000,1192321.26389000000
8655,621582.66617500000,1192329.64431000000
8656,621577.21012200000,1192338.02473000000
8657,621571.75406900000,1192346.40515000000
8658,621566.29801600000,1192354.78558000000
8659,621560.84196300000,1192363.16600000000
8660,621555.38591000000,1192371.54642000000
8661,621549.92985700000,1192379.92684000000
8662,621544.47380400000,1192388.30727000000
8663,621539.01775100000,1192396.68769000000
8664,621533.56169800000,1192405.06811000000
8665,621528.10564500000,1192413.44853000000
8666,621522.64959200000,1192421.82896000000
8667,621517.19353800000,1192430.20938000000
8668,621511.73748500000,1192438.58980000000
8669,621506.28143200000,1192446.97023000000
8670,621502.53522800000,1192455.87836000000
8671,621502.31925800000,1192465.87603000000
8672,621503.79708900000,1192474.96725000000
8673,621498.51556800000,1192479.89480000000
8674,621494.56058900000,1192489.07947000000
8675,621491.52005800000,1192498.53073000000
8676,621489.91966500000,1192508.40183000000
8677,621488.31927200000,1192518.27294000000
8678,621486.71887900000,1192528.14405000000
8679,621482.59189900000,1192537.21766000000
8680,621478.23539500000,1192546.21881000000
8681,621473.87889100000,1192555.21997000000
8682,621469.52238600000,1192564.22113000000
8683,621465.16588200000,1192573.22229000000
8684,621460.80937800000,1192582.22345000000
8685,621458.21957200000,1192591.66116000000
8686,621457.88234900000,1192601.65547000000
8687,621457.54512700000,1192611.64978000000
8688,621457.20790400000,1192621.64409000000
8689,621456.87068100000,1192631.63841000000
8690,621456.53345900000,1192641.63272000000
8691,621456.19623600000,1192651.62703000000
8692,621455.85901300000,1192661.62134000000
8693,621455.52179100000,1192671.61566000000
8694,621455.18456800000,1192681.60997000000
8695,621454.84734600000,1192691.60428000000
8696,621460.83538300000,1192696.21043000000
8697,621460.40382200000,1192706.20111000000
8698,621459.97226100000,1192716.19179000000
8699,621459.54070000000,1192726.18248000000
8700,621459.10913900000,1192736.17316000000
8701,621458.67757800000,1192746.16384000000
8702,621458.24601700000,1192756.15453000000
8703,621457.81445600000,1192766.14521000000
8704,621457.38289500000,1192776.13590000000
8705,621456.39737900000,1192786.08057000000
8706,621455.17490500000,1192796.00557000000
8707,621453.95243100000,1192805.93056000000
8708,621452.72995700000,1192815.85556000000
8709,621451.50748300000,1192825.78056000000
8710,621449.90738400000,1192835.57382000000
8711,621445.14396000000,1192844.26626000000
8712,621443.81597300000,1192854.17769000000
8713,621442.48798600000,1192864.08912000000
8714,621441.15999900000,1192874.00055000000
8715,621439.83201200000,1192883.91198000000
8716,621438.50402500000,1192893.82341000000
8717,621437.66454200000,1192903.77473000000
8718,621437.36699600000,1192913.77030000000
8719,621437.06945000000,1192923.76587000000
8720,621436.77190400000,1192933.76145000000
8721,621436.46322700000,1192943.75665000000
8722,621436.09869400000,1192953.75000000000
8723,621435.73416100000,1192963.74336000000
8724,621435.36962800000,1192973.73671000000
8725,621435.00509400000,1192983.73006000000
8726,621434.16305000000,1192993.69434000000
8727,621433.31234400000,1193003.65809000000
8728,621432.57321800000,1193013.63042000000
8729,621431.89023000000,1193023.60707000000
8730,621431.20724200000,1193033.58372000000
8731,621430.52425400000,1193043.56037000000
8732,621429.84126600000,1193053.53702000000
8733,621429.15827900000,1193063.51367000000
8734,621428.40378400000,1193073.48500000000
8735,621427.60487500000,1193083.45304000000
8736,621426.80596600000,1193093.42108000000
8737,621426.00705700000,1193103.38911000000
8738,621425.20814900000,1193113.35715000000
8739,621424.40924000000,1193123.32518000000
8740,621423.61033100000,1193133.29322000000
8741,621422.81142300000,1193143.26126000000
8742,621422.01251400000,1193153.22929000000
8743,621421.21360500000,1193163.19733000000
8744,621420.41469600000,1193173.16536000000
8745,621419.61578800000,1193183.13340000000
8746,621418.81687900000,1193193.10144000000
8747,621413.08840500000,1193201.26786000000
8748,621407.27150000000,1193209.40196000000
8749,621402.72479400000,1193217.89027000000
8750,621403.49309200000,1193227.86071000000
8751,621404.26138900000,1193237.83115000000
8752,621411.05584000000,1193243.60493000000
8753,621420.14099200000,1193247.78345000000
8754,621429.22614500000,1193251.96197000000
8755,621438.31129800000,1193256.14048000000
8756,621445.31502300000,1193263.01160000000
8757,621446.77616700000,1193272.55414000000
8758,621447.00866400000,1193282.55143000000
8759,621447.24116100000,1193292.54873000000
8760,621447.47365800000,1193302.54603000000
8761,621444.72863000000,1193311.51400000000
8762,621438.48560800000,1193319.32527000000
8763,621432.28917000000,1193327.17410000000
8764,621427.57554800000,1193335.58568000000
8765,621427.00440300000,1193345.56935000000
8766,621426.43325900000,1193355.55303000000
8767,621425.86211500000,1193365.53670000000
8768,621426.83606300000,1193375.34097000000
8769,621429.67966400000,1193384.92815000000
8770,621432.52326400000,1193394.51532000000
8771,621435.36686500000,1193404.10250000000
8772,621438.21046600000,1193413.68968000000
8773,621441.05406700000,1193423.27685000000
8774,621443.89766700000,1193432.86403000000
8775,621446.74126800000,1193442.45120000000
8776,621449.58486900000,1193452.03838000000
8777,621452.42846900000,1193461.62555000000
8778,621455.27207000000,1193471.21273000000
8779,621458.11567100000,1193480.79990000000
8780,621460.95927100000,1193490.38708000000
8781,621464.68009700000,1193499.66103000000
8782,621468.55181000000,1193508.88111000000
8783,621472.42352200000,1193518.10119000000
8784,621476.29523400000,1193527.32127000000
8785,621479.96646900000,1193536.60343000000
8786,621481.98280600000,1193546.39804000000
8787,621483.99914200000,1193556.19265000000
8788,621486.01547900000,1193565.98726000000
8789,621488.03181600000,1193575.78187000000
8790,621490.04815200000,1193585.57648000000
8791,621492.06448900000,1193595.37109000000
8792,621494.08082600000,1193605.16570000000
8793,621496.09716200000,1193614.96031000000
8794,621498.11349900000,1193624.75492000000
8795,621500.12983600000,1193634.54953000000
8796,621502.14617200000,1193644.34414000000
8797,621504.16250900000,1193654.13875000000
8798,621506.17884600000,1193663.93336000000
8799,621508.19518200000,1193673.72797000000
8800,621516.92360400000,1193676.85089000000
8801,621526.70586500000,1193678.92631000000
8802,621536.48812600000,1193681.00173000000
8803,621546.27038600000,1193683.07715000000
8804,621556.05264700000,1193685.15257000000
8805,621565.83490800000,1193687.22799000000
8806,621575.61716900000,1193689.30342000000
8807,621584.36212700000,1193693.86727000000
8808,621592.72218600000,1193699.35447000000
8809,621601.08224500000,1193704.84168000000
8810,621609.44230500000,1193710.32888000000
8811,621617.80236400000,1193715.81609000000
8812,621626.16242300000,1193721.30329000000
8813,621634.06865700000,1193727.36981000000
8814,621641.39764800000,1193734.17318000000
8815,621648.72663900000,1193740.97655000000
8816,621656.05563000000,1193747.77993000000
8817,621663.38462100000,1193754.58330000000
8818,621670.71361200000,1193761.38667000000
8819,621678.04260200000,1193768.19005000000
8820,621685.37159300000,1193774.99342000000
8821,621692.70058400000,1193781.79680000000
8822,621700.02957500000,1193788.60017000000
8823,621707.08398800000,1193795.68455000000
8824,621714.05514400000,1193802.85414000000
8825,621721.02630000000,1193810.02373000000
8826,621727.99745600000,1193817.19331000000
8827,621734.96861200000,1193824.36290000000
8828,621741.93976800000,1193831.53249000000
8829,621748.91092400000,1193838.70207000000
8830,621755.88208000000,1193845.87166000000
8831,621762.85323600000,1193853.04125000000
8832,621769.82439200000,1193860.21084000000
8833,621776.79554800000,1193867.38042000000
8834,621783.76670400000,1193874.55001000000
8835,621790.73786000000,1193881.71960000000
8836,621797.70901600000,1193888.88919000000
8837,621804.68017200000,1193896.05877000000
8838,621811.65132800000,1193903.22836000000
8839,621818.62248500000,1193910.39795000000
8840,621825.59364100000,1193917.56754000000
8841,621832.56479700000,1193924.73712000000
8842,621839.53595300000,1193931.90671000000
8843,621846.50710900000,1193939.07630000000
8844,621853.47826500000,1193946.24589000000
8845,621860.44942100000,1193953.41547000000
8846,621867.42057700000,1193960.58506000000
8847,621874.39173300000,1193967.75465000000
8848,621881.36288900000,1193974.92424000000
8849,621888.33404500000,1193982.09382000000
8850,621895.30520100000,1193989.26341000000
8851,621902.27635700000,1193996.43300000000
8852,621909.24751300000,1194003.60259000000
8853,621916.21866900000,1194010.77217000000
8854,621923.18982500000,1194017.94176000000
8855,621930.16098100000,1194025.11135000000
8856,621937.13213700000,1194032.28093000000
8857,621944.10329300000,1194039.45052000000
8858,621951.07444900000,1194046.62011000000
8859,621958.04560500000,1194053.78970000000
8860,621965.01676100000,1194060.95928000000
8861,621971.98791700000,1194068.12887000000
8862,621978.95907300000,1194075.29846000000
8863,621985.93022900000,1194082.46805000000
8864,621992.90138600000,1194089.63763000000
8865,621999.87254200000,1194096.80722000000
8866,622006.84369800000,1194103.97681000000
8867,622013.81485400000,1194111.14640000000
8868,622020.78601000000,1194118.31598000000
8869,622027.75716600000,1194125.48557000000
8870,622034.72832200000,1194132.65516000000
8871,622041.69947800000,1194139.82475000000
8872,622048.67063400000,1194146.99433000000
8873,622055.64179000000,1194154.16392000000
8874,622062.61294600000,1194161.33351000000
8875,622069.58410200000,1194168.50310000000
8876,622076.55525800000,1194175.67268000000
8877,622083.52641400000,1194182.84227000000
8878,622090.49757000000,1194190.01186000000
8879,622097.46872600000,1194197.18144000000
8880,622104.43988200000,1194204.35103000000
8881,622111.41103800000,1194211.52062000000
8882,622118.38219400000,1194218.69021000000
8883,622125.35335000000,1194225.85979000000
8884,622132.32450600000,1194233.02938000000
8885,622139.29566200000,1194240.19897000000
8886,622146.26681800000,1194247.36856000000
8887,622153.23797400000,1194254.53814000000
8888,622160.20913000000,1194261.70773000000
8889,622167.18028700000,1194268.87732000000
8890,622174.15144300000,1194276.04691000000
8891,622181.13592600000,1194283.20341000000
8892,622188.17421200000,1194290.30711000000
8893,622195.21249800000,1194297.41081000000
8894,622202.25078300000,1194304.51451000000
8895,622209.28906900000,1194311.61821000000
8896,622216.32735500000,1194318.72191000000
8897,622223.36564100000,1194325.82560000000
8898,622230.40392600000,1194332.92930000000
8899,622237.44221200000,1194340.03300000000
8900,622244.48049800000,1194347.13670000000
8901,622251.51878400000,1194354.24040000000
8902,622258.55707000000,1194361.34410000000
8903,622265.59535500000,1194368.44780000000
8904,622272.63364100000,1194375.55149000000
8905,622279.67192700000,1194382.65519000000
8906,622286.71021300000,1194389.75889000000
8907,622293.74849900000,1194396.86259000000
8908,622300.78678400000,1194403.96629000000
8909,622307.82507000000,1194411.06999000000
8910,622314.86335600000,1194418.17369000000
8911,622321.90164200000,1194425.27738000000
8912,622328.93992700000,1194432.38108000000
8913,622335.97821300000,1194439.48478000000
8914,622343.01649900000,1194446.58848000000
8915,622350.05478500000,1194453.69218000000
8916,622357.09307100000,1194460.79588000000
8917,622364.13135600000,1194467.89958000000
8918,622371.16964200000,1194475.00327000000
8919,622378.20792800000,1194482.10697000000
8920,622385.24621400000,1194489.21067000000
8921,622392.28449900000,1194496.31437000000
8922,622399.32278500000,1194503.41807000000
8923,622406.36107100000,1194510.52177000000
8924,622413.38503700000,1194517.63938000000
8925,622420.28573900000,1194524.87681000000
8926,622427.18644200000,1194532.11423000000
8927,622434.08714400000,1194539.35166000000
8928,622440.98784700000,1194546.58908000000
8929,622447.88854900000,1194553.82650000000
8930,622454.78925200000,1194561.06393000000
8931,622461.68995400000,1194568.30135000000
8932,622468.59065700000,1194575.53878000000
8933,622475.49135900000,1194582.77620000000
8934,622482.39206200000,1194590.01362000000
8935,622489.29276400000,1194597.25105000000
8936,622496.19346600000,1194604.48847000000
8937,622503.12626300000,1194611.69002000000
8938,622511.08377700000,1194617.74626000000
8939,622519.04129000000,1194623.80249000000
8940,622526.99880400000,1194629.85873000000
8941,622534.95631700000,1194635.91496000000
8942,622542.91383100000,1194641.97120000000
8943,622551.31167900000,1194647.37340000000
8944,622559.91657300000,1194652.46809000000
8945,622568.52146600000,1194657.56277000000
8946,622577.12636000000,1194662.65746000000
8947,622585.73125300000,1194667.75214000000
8948,622594.33614700000,1194672.84683000000
8949,622602.58188700000,1194678.43370000000
8950,622610.05897000000,1194685.07398000000
8951,622617.53605200000,1194691.71425000000
8952,622625.01313400000,1194698.35453000000
8953,622632.49021700000,1194704.99480000000
8954,622639.33686900000,1194712.21852000000
8955,622645.37931600000,1194720.18651000000
8956,622651.42176400000,1194728.15450000000
8957,622657.46421200000,1194736.12248000000
8958,622663.69447500000,1194743.81997000000
8959,622673.27168100000,1194746.69696000000
8960,622682.84888800000,1194749.57396000000
8961,622692.42609400000,1194752.45096000000
8962,622702.00330100000,1194755.32796000000
8963,622711.58050700000,1194758.20496000000
8964,622721.15771400000,1194761.08195000000
8965,622730.73492000000,1194763.95895000000
8966,622740.00028200000,1194767.58191000000
8967,622748.77561600000,1194772.37707000000
8968,622757.55095000000,1194777.17222000000
8969,622766.30232800000,1194782.00917000000
8970,622774.87445500000,1194787.15879000000
8971,622783.44658200000,1194792.30842000000
8972,622792.01870900000,1194797.45804000000
8973,622800.59083500000,1194802.60767000000
8974,622809.14191300000,1194807.79197000000
8975,622817.66588800000,1194813.02091000000
8976,622826.18986400000,1194818.24985000000
8977,622834.71384000000,1194823.47879000000
8978,622843.23781600000,1194828.70774000000
8979,622851.07404200000,1194834.90213000000
8980,622858.80108900000,1194841.24978000000
8981,622866.52813600000,1194847.59744000000
8982,622874.25518300000,1194853.94510000000
8983,622881.98223000000,1194860.29275000000
8984,622889.70927700000,1194866.64041000000
8985,622897.43632400000,1194872.98807000000
8986,622905.16521700000,1194879.33347000000
8987,622912.92288600000,1194885.64366000000
8988,622920.68055400000,1194891.95386000000
8989,622928.43822200000,1194898.26406000000
8990,622936.19589100000,1194904.57425000000
8991,622943.95355900000,1194910.88445000000
8992,622951.71122800000,1194917.19465000000
8993,622959.46889600000,1194923.50484000000
8994,622967.22656500000,1194929.81504000000
8995,622974.98423300000,1194936.12523000000
8996,622982.74190200000,1194942.43543000000
8997,622990.49957000000,1194948.74563000000
8998,622998.25723900000,1194955.05582000000
8999,623006.01490700000,1194961.36602000000
9000,623010.10953500000,1194969.47648000000
9001,623016.77862600000,1194976.69799000000
9002,623023.75039200000,1194983.86698000000
9003,623030.72215700000,1194991.03598000000
9004,623037.63037800000,1194998.26605000000
9005,623044.51833900000,1195005.51560000000
9006,623051.40629900000,1195012.76516000000
9007,623058.29426000000,1195020.01471000000
9008,623065.13249200000,1195027.31096000000
9009,623071.93544900000,1195034.64034000000
9010,623078.73840700000,1195041.96971000000
9011,623084.81868900000,1195049.89007000000
9012,623090.65171800000,1195058.01261000000
9013,623096.48474800000,1195066.13516000000
9014,623101.73102800000,1195074.58586000000
9015,623105.59841800000,1195083.80776000000
9016,623109.46580700000,1195093.02965000000
9017,623113.33319700000,1195102.25154000000
9018,623117.20058600000,1195111.47343000000
9019,623121.06797600000,1195120.69533000000
9020,623127.04396900000,1195128.66664000000
9021,623133.28154800000,1195136.48282000000
9022,623137.85026600000,1195145.29337000000
9023,623141.75516400000,1195154.49944000000
9024,623145.66006100000,1195163.70551000000
9025,623149.56495900000,1195172.91158000000
9026,623153.46985700000,1195182.11766000000
9027,623157.37475500000,1195191.32373000000
9028,623161.27965200000,1195200.52980000000
9029,623165.60094500000,1195209.51577000000
9030,623169.27152600000,1195218.67495000000
9031,623171.66165500000,1195228.38512000000
9032,623174.05178300000,1195238.09528000000
9033,623176.44191100000,1195247.80545000000
9034,623178.83203900000,1195257.51561000000
9035,623181.22216800000,1195267.22578000000
9036,623183.61229600000,1195276.93594000000
9037,623186.11455400000,1195286.61650000000
9038,623188.82921400000,1195296.24098000000
9039,623191.54387300000,1195305.86546000000
9040,623194.25853200000,1195315.48994000000
9041,623196.97319200000,1195325.11442000000
9042,623199.68785100000,1195334.73890000000
9043,623202.40251000000,1195344.36338000000
9044,623205.11716900000,1195353.98786000000
9045,623207.83182900000,1195363.61234000000
9046,623210.06670200000,1195373.32806000000
9047,623211.07409200000,1195383.27719000000
9048,623212.08148100000,1195393.22632000000
9049,623213.08887100000,1195403.17544000000
9050,623212.31097400000,1195413.08099000000
9051,623210.81929900000,1195422.96911000000
9052,623209.32762300000,1195432.85723000000
9053,623209.23185500000,1195442.83991000000
9054,623209.37632200000,1195452.83887000000
9055,623209.52078900000,1195462.83782000000
9056,623209.66525600000,1195472.83678000000
9057,623209.80972300000,1195482.83574000000
9058,623209.95419000000,1195492.83469000000
9059,623210.09865700000,1195502.83365000000
9060,623210.24312400000,1195512.83260000000
9061,623210.38759200000,1195522.83156000000
9062,623210.01745300000,1195532.82152000000
9063,623209.52355200000,1195542.80932000000
9064,623209.02965100000,1195552.79711000000
9065,623208.53574900000,1195562.78491000000
9066,623208.04184800000,1195572.77270000000
9067,623207.54794700000,1195582.76050000000
9068,623207.05404500000,1195592.74829000000
9069,623206.56014400000,1195602.73609000000
9070,623205.51348000000,1195612.61600000000
9071,623202.21537200000,1195622.05647000000
9072,623198.91726300000,1195631.49694000000
9073,623195.61915500000,1195640.93741000000
9074,623192.41073800000,1195650.40864000000
9075,623189.21978600000,1195659.88587000000
9076,623186.02883400000,1195669.36310000000
9077,623182.98193800000,1195678.88369000000
9078,623180.41064700000,1195688.54746000000
9079,623177.83935600000,1195698.21123000000
9080,623175.26806500000,1195707.87500000000
9081,623172.46630400000,1195717.47383000000
9082,623169.61400100000,1195727.05842000000
9083,623166.57767300000,1195736.58490000000
9084,623163.40784700000,1195746.06921000000
9085,623160.23802100000,1195755.55352000000
9086,623157.06819500000,1195765.03784000000
9087,623153.89837000000,1195774.52215000000
9088,623150.72854400000,1195784.00647000000
9089,623147.55871800000,1195793.49078000000
9090,623144.41652200000,1195802.98369000000
9091,623141.64861700000,1195812.59299000000
9092,623138.88071100000,1195822.20229000000
9093,623135.15733400000,1195831.43766000000
9094,623130.66764200000,1195840.37314000000
9095,623126.17795100000,1195849.30861000000
9096,623121.68825900000,1195858.24408000000
9097,623117.23308500000,1195867.19672000000
9098,623112.81553200000,1195876.16808000000
9099,623108.39798000000,1195885.13944000000
9100,623103.98042700000,1195894.11079000000
9101,623099.56287500000,1195903.08215000000
